max_door_frequency,radius,seed,turns,goal_reached,wait_penalty,wait_max_penalty,revisit_penalty,revisit_max_penalty,direction_vector_max_weight,direction_vector_multiplier,direction_vector_pov
10,5,2,5000,False,0.1,3,0.3,5,2,0.02,50
10,5,0,5000,False,0.1,3,0.3,5,5,0.02,25
10,5,1,5000,False,0.1,3,0.3,5,5,0.02,25
10,5,2,5000,False,0.1,3,0.3,5,5,0.02,25
10,5,0,5000,False,0.1,3,0.3,5,5,0.02,50
10,5,1,5000,False,0.1,3,0.3,5,5,0.02,50
10,5,2,5000,False,0.1,3,0.3,5,5,0.02,50
10,5,0,5000,False,0.1,5,0.15,2,2,0.02,25
10,5,1,2386,False,0.1,5,0.15,2,2,0.02,25
10,5,2,5000,False,0.1,5,0.15,2,2,0.02,25
10,5,0,5000,False,0.1,5,0.15,2,2,0.02,50
10,5,1,5000,False,0.1,5,0.15,2,2,0.02,50
10,5,2,5000,False,0.1,5,0.15,2,2,0.02,50
10,5,0,5000,False,0.1,5,0.15,2,5,0.02,25
10,5,1,5000,False,0.1,5,0.15,2,5,0.02,25
10,5,2,5000,False,0.1,5,0.15,2,5,0.02,25
10,5,0,5000,False,0.1,5,0.15,2,5,0.02,50
10,5,1,5000,False,0.1,5,0.15,2,5,0.02,50
10,5,2,5000,False,0.1,5,0.15,2,5,0.02,50
10,5,0,5000,False,0.1,5,0.15,5,2,0.02,25
10,5,1,5000,False,0.1,5,0.15,5,2,0.02,25
10,5,2,5000,False,0.1,5,0.15,5,2,0.02,25
10,5,0,5000,False,0.1,5,0.15,5,2,0.02,50
10,5,1,5000,False,0.1,5,0.15,5,2,0.02,50
10,5,2,5000,False,0.1,5,0.15,5,2,0.02,50
10,5,0,5000,False,0.1,5,0.15,5,5,0.02,25
10,5,1,5000,False,0.1,5,0.15,5,5,0.02,25
10,5,2,5000,False,0.1,5,0.15,5,5,0.02,25
10,5,0,5000,False,0.1,5,0.15,5,5,0.02,50
10,5,1,5000,False,0.1,5,0.15,5,5,0.02,50
10,5,2,5000,False,0.1,5,0.15,5,5,0.02,50
10,5,0,5000,False,0.1,5,0.3,2,2,0.02,25
10,5,1,5000,False,0.1,5,0.3,2,2,0.02,25
10,5,2,5000,False,0.1,5,0.3,2,2,0.02,25
10,5,0,5000,False,0.1,5,0.3,2,2,0.02,50
10,5,1,5000,False,0.1,5,0.3,2,2,0.02,50
10,5,2,5000,False,0.1,5,0.3,2,2,0.02,50
10,5,0,5000,False,0.1,5,0.3,2,5,0.02,25
10,5,1,5000,False,0.1,5,0.3,2,5,0.02,25
10,5,2,5000,False,0.1,5,0.3,2,5,0.02,25
10,5,0,5000,False,0.1,5,0.3,2,5,0.02,50
10,5,1,5000,False,0.1,5,0.3,2,5,0.02,50
10,5,2,5000,False,0.1,5,0.3,2,5,0.02,50
10,5,0,5000,False,0.1,5,0.3,5,2,0.02,25
10,5,1,2386,False,0.1,5,0.3,5,2,0.02,25
10,5,2,5000,False,0.1,5,0.3,5,2,0.02,25
10,5,0,5000,False,0.1,5,0.3,5,2,0.02,50
10,5,1,5000,False,0.1,5,0.3,5,2,0.02,50
10,5,2,5000,False,0.1,5,0.3,5,2,0.02,50
10,5,0,5000,False,0.1,5,0.3,5,5,0.02,25
10,5,1,5000,False,0.1,5,0.3,5,5,0.02,25
10,5,2,5000,False,0.1,5,0.3,5,5,0.02,25
10,5,0,5000,False,0.1,5,0.3,5,5,0.02,50
10,5,1,5000,False,0.1,5,0.3,5,5,0.02,50
10,5,2,5000,False,0.1,5,0.3,5,5,0.02,50
10,5,0,5000,False,0.2,3,0.15,2,2,0.02,25
10,5,1,165,False,0.2,3,0.15,2,2,0.02,25
10,5,2,5000,False,0.2,3,0.15,2,2,0.02,25
10,5,0,5000,False,0.2,3,0.15,2,2,0.02,50
10,5,1,165,False,0.2,3,0.15,2,2,0.02,50
10,5,2,5000,False,0.2,3,0.15,2,2,0.02,50
10,5,0,5000,False,0.2,3,0.15,2,5,0.02,25
10,5,1,165,False,0.2,3,0.15,2,5,0.02,25
10,5,2,5000,False,0.2,3,0.15,2,5,0.02,25
10,5,0,5000,False,0.2,3,0.15,2,5,0.02,50
10,5,1,165,False,0.2,3,0.15,2,5,0.02,50
10,5,2,5000,False,0.2,3,0.15,2,5,0.02,50
10,5,0,5000,False,0.2,3,0.15,5,2,0.02,25
10,5,1,5000,False,0.2,3,0.15,5,2,0.02,25
10,5,2,5000,False,0.2,3,0.15,5,2,0.02,25
10,5,0,5000,False,0.2,3,0.15,5,2,0.02,50
10,5,1,5000,False,0.2,3,0.15,5,2,0.02,50
10,5,2,5000,False,0.2,3,0.15,5,2,0.02,50
10,5,0,5000,False,0.2,3,0.15,5,5,0.02,25
10,5,1,5000,False,0.2,3,0.15,5,5,0.02,25
10,5,2,5000,False,0.2,3,0.15,5,5,0.02,25
10,5,0,5000,False,0.2,3,0.15,5,5,0.02,50
10,5,1,5000,False,0.2,3,0.15,5,5,0.02,50
10,5,2,5000,False,0.2,3,0.15,5,5,0.02,50
10,5,0,5000,False,0.2,3,0.3,2,2,0.02,25
10,5,1,165,False,0.2,3,0.3,2,2,0.02,25
10,5,2,5000,False,0.2,3,0.3,2,2,0.02,25
10,5,0,5000,False,0.2,3,0.3,2,2,0.02,50
10,5,1,165,False,0.2,3,0.3,2,2,0.02,50
10,5,2,5000,False,0.2,3,0.3,2,2,0.02,50
10,5,0,5000,False,0.2,3,0.3,2,5,0.02,25
10,5,1,165,False,0.2,3,0.3,2,5,0.02,25
10,5,2,5000,False,0.2,3,0.3,2,5,0.02,25
10,5,0,5000,False,0.2,3,0.3,2,5,0.02,50
10,5,1,165,False,0.2,3,0.3,2,5,0.02,50
10,5,2,5000,False,0.2,3,0.3,2,5,0.02,50
10,5,0,5000,False,0.2,3,0.3,5,2,0.02,25
10,5,1,165,False,0.2,3,0.3,5,2,0.02,25
10,5,2,5000,False,0.2,3,0.3,5,2,0.02,25
10,5,0,5000,False,0.2,3,0.3,5,2,0.02,50
10,5,1,165,False,0.2,3,0.3,5,2,0.02,50
10,5,2,5000,False,0.2,3,0.3,5,2,0.02,50
10,5,0,5000,False,0.2,3,0.3,5,5,0.02,25
10,5,1,165,False,0.2,3,0.3,5,5,0.02,25
10,5,2,5000,False,0.2,3,0.3,5,5,0.02,25
10,5,0,5000,False,0.2,3,0.3,5,5,0.02,50
10,5,1,165,False,0.2,3,0.3,5,5,0.02,50
10,5,2,5000,False,0.2,3,0.3,5,5,0.02,50
10,5,0,4151,False,0.2,5,0.15,2,2,0.02,25
10,5,1,181,False,0.2,5,0.15,2,2,0.02,25
10,5,2,5000,False,0.2,5,0.15,2,2,0.02,25
10,5,0,5000,False,0.2,5,0.15,2,2,0.02,50
10,5,1,190,False,0.2,5,0.15,2,2,0.02,50
10,5,2,5000,False,0.2,5,0.15,2,2,0.02,50
10,5,0,5000,False,0.2,5,0.15,2,5,0.02,25
10,5,1,201,False,0.2,5,0.15,2,5,0.02,25
10,5,2,5000,False,0.2,5,0.15,2,5,0.02,25
10,5,0,5000,False,0.2,5,0.15,2,5,0.02,50
10,5,1,236,False,0.2,5,0.15,2,5,0.02,50
10,5,2,5000,False,0.2,5,0.15,2,5,0.02,50
10,5,0,5000,False,0.2,5,0.15,5,2,0.02,25
10,5,1,229,False,0.2,5,0.15,5,2,0.02,25
10,5,2,5000,False,0.2,5,0.15,5,2,0.02,25
10,5,0,5000,False,0.2,5,0.15,5,2,0.02,50
10,5,1,5000,False,0.2,5,0.15,5,2,0.02,50
10,5,2,5000,False,0.2,5,0.15,5,2,0.02,50
10,5,0,5000,False,0.2,5,0.15,5,5,0.02,25
10,5,1,5000,False,0.2,5,0.15,5,5,0.02,25
10,5,2,5000,False,0.2,5,0.15,5,5,0.02,25
10,5,0,5000,False,0.2,5,0.15,5,5,0.02,50
10,5,1,5000,False,0.2,5,0.15,5,5,0.02,50
10,5,2,5000,False,0.2,5,0.15,5,5,0.02,50
10,5,0,5000,False,0.2,5,0.3,2,2,0.02,25
10,5,1,5000,False,0.2,5,0.3,2,2,0.02,25
10,5,2,5000,False,0.2,5,0.3,2,2,0.02,25
10,5,0,5000,False,0.2,5,0.3,2,2,0.02,50
10,5,1,5000,False,0.2,5,0.3,2,2,0.02,50
10,5,2,5000,False,0.2,5,0.3,2,2,0.02,50
10,5,0,5000,False,0.2,5,0.3,2,5,0.02,25
10,5,1,211,False,0.2,5,0.3,2,5,0.02,25
10,5,2,5000,False,0.2,5,0.3,2,5,0.02,25
10,5,0,5000,False,0.2,5,0.3,2,5,0.02,50
10,5,1,183,False,0.2,5,0.3,2,5,0.02,50
10,5,2,5000,False,0.2,5,0.3,2,5,0.02,50
10,5,0,5000,False,0.2,5,0.3,5,2,0.02,25
10,5,1,181,False,0.2,5,0.3,5,2,0.02,25
10,5,2,5000,False,0.2,5,0.3,5,2,0.02,25
10,5,0,5000,False,0.2,5,0.3,5,2,0.02,50
10,5,1,190,False,0.2,5,0.3,5,2,0.02,50
10,5,2,5000,False,0.2,5,0.3,5,2,0.02,50
